,original_title,title,id,genre_ids,release_date,popularity,vote_average,vote_count,original_language,adult
5246,Corsica: Mountains in the Sea,Corsica: Mountains in the Sea,1045029,[99],2019-11-05,0.903,10.0,1,en,False
5247,Great Barrier Reef 3D,Great Barrier Reef 3D,553401,[99],2018-06-29,0.902,8.0,1,en,False
5248,Czułość,Tenderness,501141,[18],2016-01-01,0.902,3.5,2,pl,False
5249,Overcoming,Overcoming,30623,[99],2005-06-10,0.902,5.7,6,en,False
5250,Deux heures à tuer,Two Hours to Kill,163690,"[18, 53]",1966-01-14,0.616,6.7,9,fr,False
5251,Från och med Herr Gunnar Papphammar,From Mr. Gunnar Papphammar,167876,[35],1981-02-20,0.889,7.2,9,sv,False
5252,Barbaric Genius,Barbaric Genius,111955,[99],2012-05-23,0.889,7.0,1,en,False
5253,Ma voix t'accompagnera,My Voice Will Be with You,671882,[99],2020-09-24,0.883,5.0,2,fr,False
5254,Infantiloide,Childish,976642,"[18, 80]",2022-04-29,0.396,2.0,1,es,False
5255,On est ensemble,We Are One,718863,[99],2020-07-14,0.505,5.8,5,fr,False
5256,9-5,9-5,1135129,[18],2022-07-02,0.878,0.0,0,sr,False
5257,Моряшки истории Moryashki istorii,Sailor Stories,1013459,[99],2016-11-22,0.876,0.0,0,bg,False
5258,Hyvästi Afrikka,Leaving Africa,325379,"[99, 18]",2015-01-26,0.374,1.0,1,en,False
5259,Het Echte Leven,In Real Life,66805,[18],2008-09-25,0.874,6.3,9,nl,False
5260,Mały Jakub,Little Jacob,466045,[18],2017-04-21,0.623,7.0,1,pl,False
5261,Dragoste 1. Câine,Love 1. Dog,515052,[18],2018-12-07,0.62,5.5,11,ro,False
5262,Beer Is Cheaper Than Therapy,Beer Is Cheaper Than Therapy,275457,[99],2011-11-23,0.62,7.0,1,en,False
5263,Kontorstid,Office Hours,144079,"[35, 18]",2003-01-17,0.62,3.0,3,sv,False
5264,Blippi The Musical,Blippi The Musical,941066,"[12, 10402]",2022-02-22,0.616,6.0,2,en,False
5265,Luccas Neto em: 2 Babás Muito Esquisitas,Luccas Neto em: 2 Babás Muito Esquisitas,818752,[10751],2021-04-16,0.614,8.6,7,pt,False
5266,Les plus grands peintres du monde : Joan Miró,Les plus grands peintres du monde : Joan Miró,1137285,[99],2019-05-02,0.613,0.0,0,fr,False
5267,Zulu Man in Japan,Zulu Man in Japan,748172,[99],2020-09-25,0.613,0.0,0,en,False
5268,Steve Treviño: Simple Man,Steve Treviño: Simple Man,1251612,[35],2024-03-12,0.612,3.8,2,en,False
5269,Ramoncín: Una vida en el filo,Ramoncín: Una vida en el filo,911932,[99],2017-05-05,0.612,5.5,2,es,False
5270,Is God a Number?,Is God a Number?,939090,[99],1999-01-01,0.609,8.3,3,en,False
5271,Pulau Plastik,Plastic Island,815932,[99],2021-04-22,0.608,0.0,0,id,False
5272,Seven Women,Seven Women,685378,[99],2018-03-08,0.607,0.0,0,it,False
5273,"While You Live, Shine","While You Live, Shine",555215,"[10402, 99]",2018-02-28,0.605,7.7,3,en,False
5274,The Secrets of the Golden Compass,The Secrets of the Golden Compass,310224,[99],2007-12-07,0.602,0.0,0,en,False
5275,"Lélo, liberté et peinture","Lélo, liberté et peinture",893832,[99],2020-11-01,0.598,0.0,0,fr,False
5276,La corsa de L'Ora,La corsa de L'Ora,1034443,[99],2017-02-24,0.597,0.0,0,it,False
5277,"I, Superbiker 3 - The Day Of Reckoning","I, Superbiker 3 - The Day Of Reckoning",182745,[99],2013-08-18,0.596,0.0,0,en,False
5278,Vieille Canaille,Old Rascal,148707,"[80, 35]",1992-12-25,0.593,6.6,7,fr,False
5279,الخروج للنهار,Coming Forth by Day,168308,[18],2012-10-18,0.59,5.9,7,ar,False
5280,Naranjo en flor,Flower of Seduction,257741,[53],2009-10-01,0.65,3.0,2,es,False
5281,Animali nella Grande Guerra,Animals in the Great War,391109,"[99, 10752]",2015-05-15,0.432,5.3,3,it,False
5282,Wilder Planet: Gefahr für Lissabon,Wild Planet – Lisbon in Jeopardy,1037792,[99],,0.349,0.0,0,en,False
5283,Layali bala noom,Sleepless Nights,175435,[99],2012-09-24,0.349,7.0,0,ar,False
5284,От признателните потомци,Of Grateful Descendants,501474,[99],2016-05-06,0.812,0.0,0,bg,False
5285,Erbarme dich - Matthäus Passion Stories,Erbarme dich - Matthäus Passion Stories,319592,[99],2015-02-26,0.811,0.0,0,nl,False
5286,Dân Chơi Không Sợ Con Rơi,My Father is a Playboy,985705,"[10751, 35]",2022-07-29,0.449,4.7,3,vi,False
5287,Global Family,Global Family,543007,[99],2018-07-28,0.683,5.7,3,de,False
5288,Mighty Good: The Beatles,Mighty Good: The Beatles,982364,[99],1977-05-14,0.801,4.0,2,en,False
5289,De vijanden,The Enemies,130620,"[18, 10752]",1968-09-05,0.799,5.4,4,nl,False
5290,يربوا بعزكن,C-section,791850,"[35, 18]",2021-12-02,0.798,0.0,0,ar,False
5291,Utolér,Run to Ground,931678,"[18, 53]",2010-01-01,0.795,5.25,2,hu,False
5292,Dad Stop Embarrassing Me - The Afterparty,Dad Stop Embarrassing Me - The Afterparty,819151,[],2021-04-16,0.795,6.0,3,en,False
5293,너에게 가는 길,Coming to You,805047,[99],2021-11-17,0.787,6.9,7,ko,False
5294,Min stulna revolution,My Stolen Revolution,184941,[99],2013-02-17,0.547,6.0,7,fa,False
5295,Ibrahim: A Fate to Define,Ibrahim: A Fate to Define,621760,[99],2019-09-06,0.784,2.0,1,en,False
5296,Alalá,Alalá,484732,[99],2016-09-22,0.783,9.0,3,es,False
5297,Blockbuster,Blockbuster,251312,"[35, 18]",2013-11-30,0.783,6.0,1,es,False
5298,الطريق,The Road,1020048,[18],2015-06-22,0.776,2.0,1,ar,False
5299,Cigüeñas,Storks,554748,[18],2018-11-08,0.774,4.0,2,es,False
5300,Collision Course,Collision Course,970362,[18],2022-04-28,0.552,3.5,2,en,False
5301,Susu,Susu,476662,"[27, 80, 18]",2018-04-08,0.55,7.0,3,en,False
5302,The Penalty,The Penalty,516627,[99],2017-05-10,0.549,6.5,6,en,False
5303,भाई - व्यक्ति की वल्ली - उत्तरार्ध,Bhai - Vyakti Ki Valli - Uttarardha,581449,"[18, 35]",2019-01-04,0.546,8.0,1,mr,False
5304,Sofía Niño de Rivera: Expuesta,Sofía Niño de Rivera: Exposed,403911,[35],2016-06-24,0.546,7.2,10,es,False
5305,Aloevera,Aloevera,1022512,"[10749, 18]",2020-03-06,0.545,5.0,2,en,False
5306,Köprüdekiler,Men On The Bridge,115020,[18],2009-04-15,0.544,6.3,10,tr,False
5307,I Am Belmaya,I Am Belmaya,787364,[99],2021-10-15,0.542,3.5,2,en,False
5308,Die Suche nach Hitlers Atombombe,The Search for Hitler's Bomb,662982,"[99, 36]",2015-07-23,0.54,7.3,5,de,False
5309,人狗情未了,人狗情未了,1328053,[18],2024-08-09,0.539,0.0,0,zh,False
5310,Arte Factum: Legends,Arte Factum: Legends,772308,[],2018-01-15,0.539,0.0,0,en,False
5311,Lo perdido,What Has Been Lost,628115,[99],2020-02-21,0.538,4.0,2,es,False
5312,Hienas,Hienas,240111,"[35, 28]",2009-05-01,0.531,7.3,3,es,False
5313,Demi-vie à Fukushima,Half-Life in Fukushima,408902,[99],2016-06-01,0.53,6.6,5,fr,False
5314,Animal,Animal,1022524,[18],2016-12-20,0.528,0.0,0,en,False
5315,Pestkop,Bully,481790,[18],2017-10-19,0.528,4.4,5,nl,False
5316,Sara Baras. Todas las voces,"Sara Baras, All Her Voices",563341,[],2017-08-19,0.524,7.6,5,es,False
5317,NAFSI (Monachopsis),NAFSI (Monachopsis),1186033,[18],2021-12-19,0.515,10.0,1,id,False
5318,Natalia Valdebenito: El especial,Natalia Valdebenito: El especial,502875,[35],2018-03-02,0.514,6.2,5,es,False
5319,Завръщане,Reunion,645807,"[35, 10749]",2019-10-18,0.511,6.8,2,bg,False
5320,Bezness as Usual,Bezness as Usual,389059,[99],2016-04-20,0.51,0.0,0,nl,False
5321,Les plus grands peintres du monde : Paul Cézanne,The Greatest Painters of the World: Paul Cézanne,1120222,[99],2016-01-01,0.505,0.0,0,fr,False
5322,Mau Nieto: viviendo sobrio… desde el bar,Mau Nieto: viviendo sobrio… desde el bar,501014,[35],2018-01-26,0.505,5.6,7,es,False
5323,Up North,Up North,488529,[18],2017-10-19,0.505,2.0,1,en,False
5324,Bewaarders,Bewaarders,503927,[99],2018-02-19,0.504,8.0,2,nl,False
5325,Elefante blanco,White Elephant,110393,[18],2012-05-16,0.503,6.6,111,es,False
5326,หลุด 4 หลุด,Four,237449,"[53, 27, 35]",2011-01-20,0.501,6.0,6,th,False
5327,Terres Barceló,Terres Barceló,1031741,[99],2018-01-28,0.497,0.0,0,fr,False
5328,Moderne slaveri,Modern Slavery,967366,[99],2009-04-23,0.497,0.0,0,en,False
5329,Sea Tomorrow,Sea Tomorrow,437429,[99],2016-08-06,0.496,6.0,1,en,False
5330,Brilliant Corners : Liberia,Brilliant Corners : Liberia,1103064,[99],2014-04-01,0.491,0.0,0,fr,False
5331,Otherhood,Otherhood,1177322,[],2023-07-08,0.489,0.0,0,en,False
5332,Gulosten,King and the Crook,686514,[99],2015-03-01,0.489,0.0,0,no,False
5333,Wild Venice,Wild Venice,510139,[99],2014-12-16,0.484,7.0,3,en,False
5334,Isolerad,Isolerad,877258,[],2011-01-01,0.482,0.0,0,sv,False
5335,Een stukje blauw in de lucht,A Blue Hole In The Sky,246410,[99],2007-03-17,0.482,6.0,2,nl,False
5336,핑크퐁 시네마 콘서트 3: 진저브레드맨을 잡아라,Pinkfong Sing-Along Movie 3: Catch the Gingerbread Man,1144610,"[16, 10751, 10402]",2023-07-26,0.481,0.0,0,ko,False
5337,Time Out,Time Out,661588,[16],2015-10-10,0.48,0.0,0,xx,False
5338,Um Dia de Futebol,Um Dia de Futebol,1037680,[99],2019-05-25,0.479,0.0,0,pt,False
5339,Ne vse koshki sery,The Byzantine Cat,1013227,[],2004-08-09,0.479,1.0,1,en,False
5340,"Què t’hi jugues, Mari Pili?","What Do You Bet, Mari Pili?",115740,[35],1991-02-01,0.669,3.8,4,ca,False
5341,Sasvim lično,Totally Personal,178352,"[99, 35]",2005-04-24,0.666,6.1,4,bs,False
5342,عمار,Ammar,774149,[27],2020-12-05,0.662,6.0,1,ar,False
5343,Speglingar,Reflections,393745,[99],2016-01-31,0.652,6.5,4,sv,False
5344,Sharks (in 3D),Sharks (in 3D),528901,[99],2012-03-08,0.65,6.0,2,en,False
5345,آية,Aya,568784,[18],2017-11-01,0.648,0.0,0,ar,False
5346,Cleft Lip,Cleft Lip,581505,"[18, 878]",2019-03-08,0.647,2.5,4,en,False
5347,Dachau: Death Camp,Dachau: Death Camp,800757,"[99, 36, 10752]",2021-01-25,0.645,6.5,12,en,False
5348,See No Evil,See No Evil,255896,[99],2014-01-25,0.626,7.3,3,en,False
5349,Olvido y León,Olvido y León,798496,[18],2021-03-26,0.623,4.8,4,es,False
5350,Panihida,Panihida,171742,[18],2012-11-16,0.44,7.8,4,ro,False
5351,Medo Na Minha Pele,Medo Na Minha Pele,1117207,[99],2019-06-10,0.616,0.0,0,pt,False
5352,Sahara,Sahara,644466,[],2018-11-18,0.615,1.5,2,he,False
5353,Embarazada por obra y gracia,Holy Expectations,656086,[35],2019-09-05,0.415,6.5,3,en,False
5354,Imborrable,Imborrable,1013903,[],2022-08-11,0.609,6.0,1,es,False
5355,Ni sisi,Ni sisi,384202,[],2013-02-15,0.602,0.0,0,en,False
5356,One Take,One Take,976823,[18],2019-06-05,0.573,0.0,0,de,False
5357,A Stone in Our Heart,A Stone in Our Heart,1025661,[99],2018-01-04,0.594,0.0,0,da,False
5358,Družina,The Family,467667,"[18, 99]",2017-08-23,0.587,7.6,5,sl,False
5359,Auf der Spur der Küstenwölfe,The Hidden Trail: Tracking Canada's Coastal Wolves,1065571,[99],2007-06-29,0.248,0.0,0,de,False
5360,The Price of Fairness,The Price of Fairness,479353,[99],2017-06-28,0.41,6.0,3,en,False
5361,Gypsy Spirit: Harri Stojka - Eine Reise,Gypsy Spirit - A Journey to the roots of Gypsy Music in India,244723,"[99, 10402]",2010-09-03,0.406,10.0,1,en,False
5362,Saveart - L'arte del riciclo,Saveart: Recycling Art,895366,[99],2015-01-15,0.403,0.0,0,it,False
5363,Stiller Kamerad,Silent Comrade,577107,[99],2018-12-02,0.402,6.0,2,de,False
5364,Invitation to a Royal Wedding,Invitation to a Royal Wedding,1019675,[99],2018-04-29,0.399,0.0,0,en,False
5365,Fuera de juego,Offside,525421,[99],2017-06-02,0.397,6.0,1,es,False
5366,Själö - Island of Souls,Själö - Island of Souls,686599,[99],2020-03-19,0.396,4.8,4,fi,False
5367,Подслон,Shelter,99490,"[18, 35]",2011-04-27,0.392,6.5,2,bg,False
5368,Mireille dans la vie des autres,Mireille and the Others,822561,"[35, 10749]",1978-01-01,0.391,10.0,1,fr,False
5369,सायकल,Cycle,522842,"[35, 18]",2018-05-04,0.389,0.0,0,mr,False
5370,Åt helvete med det gamla,F**k the Past,1101140,[99],2004-01-01,0.386,0.0,0,sv,False
5371,Pirater,Pirate Hunting,972888,[99],2009-11-18,0.384,6.9,5,en,False
5372,La Montagne des Cristalliers,La Montagne des Cristalliers,994445,[99],2018-01-01,0.382,7.0,1,fr,False
5373,Lighthouse Lesvos,Lighthouse Lesvos,998788,[99],2016-01-01,0.376,6.0,1,nl,False
5374,Los gnomos Aventuras en la nieve,The Gnomes - Adventures in the Snow,97060,"[16, 10751]",1999-01-01,0.375,4.8,2,es,False
5375,Palazzo Vecchio: Una storia di arte e di potere,Palazzo Vecchio,830607,"[99, 36]",2018-01-12,0.374,0.0,0,it,False
5376,Pájaros de Papel,Pájaros de Papel,1329065,[],2024-08-13,0.373,0.0,0,es,False
5377,La curva de la felicidad,The Happiness Curve,509347,[35],2011-01-01,0.372,0.0,0,es,False
5378,I Superbiker,I Superbiker,67803,"[99, 28]",2011-03-14,0.372,5.5,2,en,False
5379,X,X,1365358,"[53, 27]",2024-01-20,0.371,0.0,0,en,False
5380,Black Rose,Black Rose,798851,[18],2018-02-28,0.37,10.0,1,en,False
5381,Nairobby,Nairobby,1008645,"[18, 53]",2021-10-12,0.368,0.0,0,sw,False
5382,כולם יודעים,Everybody Knows,1158818,[18],2023-06-15,0.364,0.0,0,he,False
5383,Adult Under Construction,Adult Under Construction,785796,[99],2017-10-16,0.364,0.0,0,en,False
5384,Konstgjorda Svensson,Artificial Svensson,482416,[35],1929-10-14,0.363,8.0,1,sv,False
5385,A Lot Like Love,A Lot Like Love,1138052,[],2023-06-06,0.361,0.0,0,en,False
5386,Der Kleine Kaukasus - Zwischen Ararat und Kaspischem Meer,The Lesser Caucasus - Between Mount Ararat and the Caspian Sea,830346,[99],2016-01-13,0.359,10.0,1,de,False
5387,Sve je dobro,Everything Is Fine,1169245,[18],2021-02-14,0.358,0.0,0,hr,False
5388,Kilimanjaro: Going For Broke,Kilimanjaro: Going For Broke,912886,[99],2004-01-01,0.357,7.7,3,en,False
5389,Muzikanten voor het leven,Muzikanten voor het leven,246399,[99],2007-09-29,0.355,0.0,0,nl,False
5390,The Raven on the Jetty,The Raven on the Jetty,253050,"[18, 10751]",2015-04-06,0.354,5.7,3,en,False
5391,El niño de fuego,Boy from the Blaze,790133,[99],2021-01-24,0.35,6.7,3,es,False
5392,Reverso,Reverso,658529,"[53, 9648]",2019-09-11,0.35,0.0,0,pt,False
5393,Pequenos Delitos,Shadowplay,669215,"[53, 18]",2020-01-28,0.349,2.0,1,pt,False
5394,"Camino, een feature-length selfie","Camino, a Feature-length Selfie",575792,[99],2019-01-24,0.345,8.0,1,nl,False
5395,Epava,The Wreck,765464,[],2019-04-19,0.344,5.5,4,ro,False
5396,Alleen Eline,Alleen Eline,515339,"[18, 10749]",2017-10-04,0.344,0.0,0,nl,False
5397,O Futuro da Mente,Mind Forward,900701,[99],2019-12-12,0.342,8.5,2,en,False
5398,Ten Dollar Death Trip - Inside the Fentanyl Crisis,Ten Dollar Death Trip - Inside the Fentanyl Crisis,794893,[99],2020-06-16,0.341,7.8,8,en,False
5399,Karosta: Life After the USSR,Karosta: Life After the USSR,1020859,[99],2008-10-05,0.339,6.5,4,en,False
5400,Eric Clapton - The 1970s Review,Eric Clapton - The 1970s Review,301105,[10402],2014-01-01,0.338,7.0,1,en,False
5401,Great Wall - Die chinesische Mauer - Auf den Spuren eines Weltwunders,Great Wall - Die chinesische Mauer - Auf den Spuren eines Weltwunders,1105237,[99],2012-04-01,0.335,0.0,0,de,False
5402,Joaquín Reyes: Una y no más,Joaquín Reyes: Una y no más,474599,[35],2017-09-08,0.335,4.7,3,es,False
5403,Fyra fruar och en man,Four Wives - One Man,470485,[99],2007-12-07,0.335,7.2,3,fa,False
5404,Lungau – Wildnis im Herzen der Tauern,Lungau: Wilderness in the Heart of the Tauern,523327,[99],2018-05-07,0.334,0.0,1,de,False
5405,Deus Ex Machina,Deus Ex Machina,1046316,[53],2016-06-08,0.33,0.0,0,es,False
5406,Jani Dueñas: Grandes fracasos de ayer y hoy,Jani Dueñas: Grandes fracasos de ayer y hoy,509950,[35],2018-06-29,0.33,6.2,5,es,False
5407,Exploring the Snow: The Journey,Exploring the Snow: The Journey,519649,[99],2016-12-10,0.329,0.0,0,en,False
5408,Beyond Men and Masculinity,Beyond Men and Masculinity,1062291,[99],2020-10-29,0.326,8.5,3,en,False
5409,When Cousins Marry,When Cousins Marry,524410,[99],2010-08-23,0.326,0.0,0,en,False
5410,Min Vän Janne Loffe Carlsson,"My Friend Janne ""Loffe"" Carlsson",1173449,[99],2018-03-01,0.319,0.0,0,sv,False
5411,Békeidő,Treasure City,655361,[18],2020-04-23,0.319,5.7,3,hu,False
5412,Uncharted Amazon,Uncharted Amazon,626968,[99],2016-03-01,0.318,10.0,1,en,False
5413,D'Artagnan und die drei MuskeTiere,D'Artagnan und die drei MuskeTiere,1067153,[],2021-12-09,0.316,0.0,0,de,False
5414,Observations at 65° South,Observations at 65° South,847971,[99],2021-07-31,0.313,7.0,4,en,False
5415,Una storia valdese,Una storia valdese,1034434,[99],2022-03-24,0.312,0.0,0,it,False
5416,Het Schildersleven van Vincent van Gogh,Het Schildersleven van Vincent van Gogh,1109787,[99],2008-04-01,0.309,0.0,0,nl,False
5417,Kubas langer Schatten der Erinnerung,Cuba's Long Shadow of Remembrance,1158571,[],2018-07-10,0.308,0.0,0,de,False
5418,War of Lies: How to Sell an Invasion,War of Lies: How to Sell an Invasion,1154090,[99],2022-11-16,0.308,0.0,0,en,False
5419,Opera Mundi,Opera Mundi,982837,"[18, 10749, 10402]",2020-08-11,0.307,0.0,0,it,False
5420,Brilliant Corners : Haiti,Brilliant Corners : Haiti,1103060,[99],2014-04-01,0.3,0.0,0,fr,False
5421,"I, Superbiker - The Showdown","I, Superbiker - The Showdown",152433,[99],2012-04-23,0.296,0.0,0,en,False
5422,Prune des bois,Woodplum,584925,"[12, 10751]",1980-01-16,0.294,0.0,0,fr,False
5423,The Ponds,The Ponds,576896,[99],2019-01-10,0.293,6.0,2,en,False
5424,Los abrazos rotos,Los abrazos rotos,1329094,[],2012-07-21,0.291,0.0,0,es,False
5425,The Yukon Assignment,The Yukon Assignment,551373,"[99, 12]",2019-06-16,0.291,8.0,2,en,False
5426,Diagnosis,Diagnosis,588261,[99],2018-11-17,0.29,8.0,1,pl,False
5427,Turilas & Jäärä,Tootletubs & Jyro,134840,"[16, 10751]",2001-04-13,0.288,9.7,3,fi,False
5428,Il Santo nero,The Black Saint,1066726,[],2012-10-26,0.286,0.0,0,it,False
5429,Prospettiva Ballarò,Prospettiva Ballarò,1034439,[],2019-01-25,0.286,0.0,0,it,False
5430,Las huellas del samurai,The Samurai's Footsteps,585002,[99],2018-05-11,0.284,5.0,1,es,False
5431,Szenen meiner Ehe,Szenen meiner Ehe,896907,[99],2019-11-06,0.283,0.0,0,de,False
5432,第三只眼,The Third Eye,1315504,"[10749, 9648, 12]",2024-07-11,0.274,0.0,0,zh,False
5433,Cesare Lombroso. Il lato oscuro.,Cesare Lombroso. The Dark Side.,836244,[],2016-10-18,0.274,6.7,3,it,False
5434,Black,Black,579192,[],2015-11-28,0.272,0.0,0,en,False
5435,Lorca. El mar deja de moverse,Lorca: The Sea Stops Moving,317027,[],2006-09-28,0.272,6.0,1,es,False
5436,"Manolo Sanlúcar, el legado","Manolo Sanlúcar, el legado",708513,[],2019-12-31,0.268,6.2,4,en,False
5437,Nour,Nour,1341192,[],2022-04-01,0.267,0.0,0,en,False
5438,یونس,Jonas,659827,[18],2016-05-01,0.266,2.0,1,fa,False
5439,Pearl Islands,Pearl Islands,1021268,[99],2022-09-10,0.265,0.0,0,en,False
5440,In Search...,In Search...,586918,[99],2019-11-08,0.265,0.0,0,en,False
5441,Abysse,Abysse,1367309,"[27, 9648]",2024-03-31,0.262,0.0,0,fr,False
5442,Baratometrajes 2.0,Baratometrajes 2.0: Spaniard-low-budget-films with High Ambitions,261962,[99],2014-04-04,0.262,2.0,1,es,False
5443,Shibil,Shibil,697347,[18],2019-11-27,0.261,0.0,0,bg,False
5444,Genio Femminile - Donne del Vaticano,The Feminine Genius - Women of the Vatican,871517,[],2018-01-03,0.253,0.0,0,it,False
5445,Iberia's Natural Border,Iberia's Natural Border,1018241,[99],2015-01-01,0.252,7.0,3,en,False
5446,Moz and I,Moz and I,981343,[],2016-11-16,0.252,0.0,0,es,False
5447,Brilliant Corners : Jamaica,Brilliant Corners : Jamaica,1103048,[99],2014-04-04,0.249,0.0,0,fr,False
5448,Jamestown: Pioneers of America,Jamestown: Pioneers of America,842533,[99],2017-07-07,0.249,0.0,0,en,False
5449,L'Appel du silence,The Call,315665,[18],1936-05-01,0.249,0.0,0,fr,False
5450,Remember Baghdad,Remember Baghdad,492092,"[99, 36]",2017-11-17,0.248,0.0,0,en,False
5451,Fezeka's Voice,Fezeka's Voice,130635,[99],2009-09-01,0.248,0.0,0,en,False
5452,50 Liters Life,50 Liters Life,788685,[99],2019-07-19,0.245,0.0,0,en,False
5453,She Got Game: The Movie,She Got Game: The Movie,510599,[99],2015-03-10,0.239,6.0,1,it,False
5454,Long March to Freedom,Long March to Freedom,987282,[],2011-11-24,0.235,8.0,1,en,False
5455,Sun of the Soil,Sun of the Soil,964341,[99],2022-04-15,0.227,7.0,1,en,False
5456,Aliyah DaDa,Aliyah DaDa,407980,[99],2015-03-27,0.226,7.5,2,ro,False
5457,Mia Sarah,Mia Sarah,95598,"[10749, 35]",2006-12-15,0.226,6.0,2,es,False
5458,Serendip,Serendip,766290,[],2018-03-01,0.224,6.7,3,en,False
5459,Ricardo Quevedo: Hay gente así,Ricardo Quevedo: Hay gente así,500595,[35],2018-01-24,0.224,7.3,3,es,False
5460,Spielerberater,Behind the Players,479058,[99],2012-04-01,0.224,6.0,2,de,False
5461,Making Transatlantic,Making Transatlantic,1109986,[99],2023-04-07,0.221,3.3,3,en,False
5462,Black Ice,Black Ice,323075,"[28, 53]",2013-09-20,0.221,5.0,2,en,False
5463,Rozhovor s nepriateľom,Rozhovor s nepriateľom,54924,"[18, 10752, 36]",2007-03-08,0.217,0.0,0,sk,False
5464,Peter Monaghan: A Portrait,Peter Monaghan: A Portrait,1029294,[99],2012-01-01,0.214,0.0,0,en,False
5465,Fellini – Io sono un Clown,Fellini – Io sono un Clown,831339,[],2020-12-03,0.214,5.5,2,it,False
5466,Blame Game,Blame Game,628315,[99],2018-09-15,0.212,9.0,1,en,False
5467,Killer IQ: Lion vs. Hyena,Killer IQ: Lion vs. Hyena,1289741,[99],2015-03-04,0.211,0.0,0,en,False
5468,Crossing Rachmaninoff,Crossing Rachmaninoff,345719,[99],2015-07-18,0.209,1.0,1,en,False
5469,De olhos abertos,De olhos abertos,1169475,[16],2023-08-17,0.207,0.0,0,pt,False
5470,Lost in Karakorum,Lost in Karakorum,989478,[99],2022-06-18,0.206,0.0,0,fr,False
5471,Hizia,Hizia,859282,[18],2020-11-22,0.203,6.0,1,fr,False
