,original_title,title,id,genre_ids,release_date,popularity,vote_average,vote_count,original_language,adult
2720,Vehkleja,The Fencer,322488,"[18, 36]",2015-03-13,6.21,7.0,72,et,False
2721,Fazendo Meu Filme,Shooting My Life's Script,943397,"[10749, 35]",2024-02-14,9.256,7.3,21,pt,False
2722,Cyborg: Il Guerriero d'Acciaio,Cy-Warrior,242514,"[28, 80, 878, 53]",1989-01-01,4.375,4.2,11,it,False
2723,The 1975 'At Their Very Best' Live from Madison Square Garden,The 1975 'At Their Very Best' Live from Madison Square Garden,1045158,[10402],2022-11-07,4.178,7.0,3,en,False
2724,"Господ постои, името ѝ е Петрунија","God Exists, Her Name Is Petrunya",574434,[18],2019-05-01,5.803,6.831,133,mk,False
2725,L'Apparition,The Apparition,482712,[18],2018-02-14,5.55,6.1,139,fr,False
2726,Saint Jack,Saint Jack,77166,[18],1979-04-27,4.172,6.6,49,en,False
2727,Compromessi sposi,Compromessi sposi,570454,[35],2019-01-24,6.3,4.987,114,it,False
2728,殯の森,The Mourning Forest,2010,[18],2007-05-29,9.717,6.8,44,ja,False
2729,Night Fare,Night Fare,340030,[53],2015-10-02,9.708,5.2,69,fr,False
2730,Tintin et le lac aux requins,Tintin and the Lake of Sharks,241004,"[12, 9648, 10751, 16]",1972-12-13,6.039,6.1,119,fr,False
2731,Ball of Fire,Ball of Fire,29884,"[35, 10749, 80]",1941-12-02,8.29,7.4,202,en,False
2732,Shirley,Shirley,547017,"[18, 53, 9648]",2020-09-11,9.692,6.1,166,en,False
2733,Message Man,Message Man,564149,"[28, 80, 53]",2018-03-08,7.145,5.2,70,en,False
2734,The Chaperone,The Chaperone,54557,"[35, 10751, 28]",2011-02-11,5.291,5.5,146,en,False
2735,Hornets' Nest,Hornets' Nest,87358,"[10752, 18, 28]",1970-09-08,9.682,5.6,23,en,False
2736,L'Heure de la sortie,School's Out,475928,"[53, 18, 9648]",2018-08-31,5.794,6.057,283,fr,False
2737,El asesino de los caprichos,The Goya Murders,573150,"[18, 53]",2019-10-18,4.865,5.0,69,es,False
2738,État de siège,State of Siege,91487,"[53, 18]",1972-12-30,9.664,7.3,93,fr,False
2739,El oro de Moscú,Moscow Gold,71792,"[28, 12, 35]",2003-03-28,9.645,5.5,64,es,False
2740,Last Embrace,Last Embrace,37923,"[53, 9648, 10749]",1979-05-04,6.923,5.4,63,en,False
2741,Team Hot Wheels: The Origin of Awesome!,Team Hot Wheels: The Origin of Awesome!,289081,"[10751, 16]",2014-06-07,9.633,7.4,9,en,False
2742,Harpoon,Harpoon,574284,"[53, 35, 27]",2019-01-24,7.04,6.1,180,en,False
2743,King Lear,King Lear,513427,"[18, 10770]",2018-05-28,6.677,6.0,88,en,False
2744,Fear X,Fear X,37696,[53],2003-01-13,9.603,5.7,180,en,False
2745,Nóż w wodzie,Knife in the Water,11502,"[18, 53]",1962-03-09,9.278,7.3,426,pl,False
2746,The Last Scout,The Last Scout,425827,[878],2017-07-17,9.569,4.1,41,en,False
2747,L'Amour flou,L'Amour flou,539228,[35],2018-10-10,9.566,6.01,103,fr,False
2748,Carlitos y el campo de los sueños,Carlitos and the Chance of a Lifetime,53297,"[35, 10751]",2008-08-22,9.565,6.7,43,es,False
2749,Mine vaganti,Loose Cannons,40794,"[35, 18, 10749]",2010-02-12,6.776,7.3,769,it,False
2750,The Legend of Barney Thomson,The Legend of Barney Thomson,283596,"[35, 18]",2015-07-24,9.558,6.1,195,en,False
2751,Tamara,Tamara,408033,[35],2016-10-26,6.822,6.3,635,fr,False
2752,La innòcencia,The Innocence,623634,[18],2019-10-19,9.549,6.4,65,ca,False
2753,Almejas y mejillones,Clams and Mussels,120128,"[35, 10749]",2000-10-27,9.537,6.7,47,es,False
2754,Fuga de cerebros 2,Brain Drain 2,80105,"[28, 53, 878]",2011-12-02,5.934,5.0,97,es,False
2755,The Leisure Seeker,The Leisure Seeker,449749,"[18, 10749, 12]",2018-01-03,9.526,7.07,465,en,False
2756,El extraño caso del fantasma claustrofóbico,The Strange Case of a Claustrophobic Ghost,1155458,"[14, 10751, 27]",2023-07-21,7.913,7.378,45,es,False
2757,Terminal Sud,South Terminal,592776,[18],2019-11-20,6.07,5.244,43,fr,False
2758,Arcadia,Arcadia,422600,"[28, 878]",2016-10-24,7.324,4.5,10,en,False
2759,Los reyes magos,The 3 Wise Men,22503,"[16, 14, 10751]",2003-12-19,9.51,6.0,62,es,False
2760,Nicholas and Alexandra,Nicholas and Alexandra,38646,"[18, 10752, 36]",1971-11-29,6.028,6.9,67,en,False
2761,G-Loc,G-Loc,720124,"[878, 28, 12]",2020-08-11,9.496,5.527,73,en,False
2762,Sunday School Musical,Sunday School Musical,60463,"[10402, 18]",2008-10-21,9.481,4.7,15,en,False
2763,Flocken,Flocking,324764,"[18, 53]",2015-02-01,4.062,6.4,31,sv,False
2764,Locas y atrapadas,Locas y atrapadas,259110,[35],2014-02-13,4.062,5.8,8,es,False
2765,Mercenary,Mercenary,205414,"[28, 53]",1996-10-17,9.478,5.7,14,en,False
2766,Classico,Classico,963116,[35],2022-10-28,5.671,4.9,71,fr,False
2767,On Chesil Beach,On Chesil Beach,391714,"[18, 10749]",2018-01-19,7.022,6.1,353,en,False
2768,Another Day in Paradise,Another Day in Paradise,36136,"[53, 80, 18]",1998-12-30,9.461,6.2,131,en,False
2769,ಸಪ್ತ ಸಾಗರದಾಚೆ ಎಲ್ಲೊ - ಸೈಡ್ ಎ,Sapta Sagaradaache Ello – Side A,1168104,"[18, 10749]",2023-09-01,4.47,8.136,22,kn,False
2770,Playing for Time,Playing for Time,51681,"[18, 10402, 36, 10770]",1980-09-30,9.456,6.9,52,en,False
2771,Marquise,Marquise,5144,"[18, 35]",1997-08-20,6.274,5.7,42,fr,False
2772,Le Guetteur,The Lookout,122192,"[28, 80, 9648]",2012-09-05,9.442,5.6,114,fr,False
2773,"I, the Jury","I, the Jury",37191,"[80, 53, 9648]",1982-04-22,9.437,5.7,37,en,False
2774,Донбас,Donbass,519187,"[18, 10752]",2018-08-30,9.436,6.94,99,uk,False
2775,El sustituto,The Replacement,776279,"[18, 53]",2021-10-29,8.717,6.2,48,es,False
2776,Eichmann,Eichmann,14687,"[36, 18]",2007-09-22,4.992,6.0,91,en,False
2777,A Kid Like Jake,A Kid Like Jake,467917,[18],2018-06-01,6.267,6.0,141,en,False
2778,Good Neighbours,Good Neighbours,64320,"[53, 18]",2011-06-03,5.512,5.6,103,en,False
2779,Love & Sex,Love & Sex,25128,"[35, 18, 10749]",2000-02-23,7.76,6.1,124,en,False
2780,Corporate,Corporate,431479,"[18, 53]",2017-04-05,9.412,6.3,124,fr,False
2781,The Big Town,The Big Town,67307,"[18, 10749]",1987-09-25,5.478,5.4,49,en,False
2782,Reap What You Sew: An Aurora Teagarden Mystery,Reap What You Sew: An Aurora Teagarden Mystery,515696,"[9648, 80, 18]",2018-04-15,9.402,6.8,63,en,False
2783,アキレスと亀,Achilles and the Tortoise,12166,"[35, 18]",2008-09-20,9.402,7.0,97,ja,False
2784,"Señor, dame paciencia","Lord, Give Me Patience",437297,[35],2017-06-16,9.387,6.3,194,es,False
2785,The Last Bus,The Last Bus,642546,[18],2021-06-18,9.384,6.5,84,en,False
2786,Most Dangerous Game,Most Dangerous Game,599489,"[35, 10749]",,9.363,0.0,0,en,False
2787,Il grande passo,The Big Step,651135,"[878, 35]",2020-08-20,4.725,6.774,82,it,False
2788,Ruby Strangelove Young Witch,Ruby Strangelove Young Witch,355872,"[14, 10751]",2015-10-05,9.359,5.5,7,en,False
2789,Andra sidan,The Evil Next Door,752721,"[27, 9648, 53]",2020-10-23,9.346,6.2,132,sv,False
2790,Cœurs vaillants,Valiant Hearts,843427,[18],2022-05-11,4.252,5.1,16,fr,False
2791,Classic Albums: Phil Collins | Face Value,Classic Albums: Phil Collins | Face Value,86650,[10402],1999-10-21,9.341,6.7,11,en,False
2792,Край,The Edge,47557,[18],2010-09-23,5.062,5.8,52,ru,False
2793,Spionen,The Spy,616558,"[53, 18, 36]",2019-10-18,9.33,6.5,56,no,False
2794,Hugo Sánchez: El gol y la gloria,"Hugo Sanchez, the Goal and the Glory",1051785,"[99, 36]",2022-11-18,9.321,7.3,14,es,False
2795,Pixie,Pixie,651610,"[35, 80, 53]",2020-10-16,6.011,5.8,116,en,False
2796,Envoyés très spéciaux,Special Correspondents,20626,[35],2009-01-21,9.316,5.1,98,fr,False
2797,Love and Love Not,Love and Love Not,862431,"[35, 10749]",2022-12-02,9.302,4.4,6,en,False
2798,The Speed of Thought,The Speed of Thought,60164,"[28, 53, 878]",2011-04-29,9.295,4.6,42,en,False
2799,கர்ணன்,Karnan,680652,"[18, 28]",2021-04-09,5.039,7.3,51,ta,False
2800,Get Duked!,Get Duked!,580629,"[35, 28, 27]",2019-03-08,6.751,6.2,235,en,False
2801,Leo Da Vinci: Mission Mona Lisa,Leo Da Vinci: Mission Mona Lisa,486072,"[16, 12, 10751]",2018-01-11,6.849,5.8,70,it,False
2802,Best of the Best 4: Without Warning,Best of the Best 4: Without Warning,36567,"[28, 12, 53]",1998-10-10,9.251,5.9,61,en,False
2803,Fuera de carta,Chef's Special,15953,[35],2008-04-11,4.083,5.8,78,es,False
2804,Come un gatto in tangenziale,Like a Cat on a Highway,492282,"[10751, 35]",2017-12-28,9.246,6.475,895,it,False
2805,L'Incroyable Histoire du facteur Cheval,The Ideal Palace,510455,"[36, 18]",2019-01-16,6.248,6.9,134,fr,False
2806,Angel Town,Angel Town,89139,[28],1990-02-23,9.236,6.5,37,en,False
2807,फोन भूत,Phone Bhoot,726207,"[27, 35]",2022-11-04,9.233,5.0,23,hi,False
2808,I Am Not a Serial Killer,I Am Not a Serial Killer,381034,"[18, 27, 9648, 53]",2016-08-26,6.743,6.3,474,en,False
2809,Mission Pays Basque,Mission Pays Basque,446038,"[35, 10749]",2017-07-12,9.209,5.6,172,fr,False
2810,The House of Tomorrow,The House of Tomorrow,433503,"[18, 35]",2019-06-20,9.204,7.2,58,en,False
2811,I'm Your Woman,I'm Your Woman,643612,"[80, 18]",2020-10-15,6.748,5.931,203,en,False
2812,सुई धागा,Sui Dhaaga - Made in India,496327,"[35, 18, 10751]",2018-09-28,9.188,7.0,77,hi,False
2813,El amor perjudica seriamente la salud,Love Can Seriously Damage Your Health,74192,"[35, 10749]",1997-07-01,9.177,6.3,48,es,False
2814,Weaponized,Weaponized,383140,"[53, 28, 878]",2016-03-01,4.816,3.7,36,en,False
2815,Vores mand i Amerika,The Good Traitor,702557,"[18, 36]",2020-08-13,9.153,5.8,18,da,False
2816,Frog Kingdom,Frog Kingdom,346965,"[16, 12, 35]",2013-12-28,9.153,4.7,18,en,False
2817,Linhas de Wellington,Lines of Wellington,122198,"[18, 36, 10752]",2012-10-04,9.142,5.8,39,pt,False
2818,Vincere,Vincere,30239,"[18, 36]",2009-05-20,5.731,6.7,150,it,False
2819,Cut,Cut,10205,"[27, 53]",2000-02-23,9.127,4.4,71,en,False
2820,Mummies Secrets Of The Pharaohs,Mummies Secrets Of The Pharaohs,35379,"[18, 99]",2007-05-25,9.122,6.8,17,en,False
2821,Vildmænd,Wild Men,776717,"[35, 80, 18]",2022-02-03,5.746,6.1,75,da,False
2822,Toscaanse Bruiloft,Tuscan Wedding,242257,"[35, 10749]",2014-01-30,6.981,5.2,50,nl,False
2823,Dawn Rider,Dawn Rider,109500,"[28, 37]",2012-05-29,9.115,5.7,76,en,False
2824,Devil's Island,Devil's Island,838594,[27],2021-03-15,3.902,5.7,25,en,False
2825,Yakari : La Grande Aventure,Yakari: A Spectacular Journey,670497,"[16, 10751, 12]",2020-08-12,6.397,6.0,47,fr,False
2826,Анна Каренина. История Вронского,Anna Karenina. Vronsky's Story,451765,"[10749, 18]",2017-06-08,9.104,6.2,19,ru,False
2827,The Last Sunset,The Last Sunset,46757,"[37, 18]",1961-06-08,7.876,6.8,80,en,False
2828,Infección,Infection,587424,"[27, 53]",2019-08-11,5.731,6.7,173,es,False
2829,Anything's Possible,Anything's Possible,787787,"[10749, 35, 18]",2022-07-14,8.715,5.9,74,en,False
2830,Seance,Seance,641668,[27],2021-05-21,9.069,5.7,150,en,False
2831,Las niñas bien,The Good Girls,541339,[18],2019-03-22,9.069,6.5,70,es,False
2832,El Secreto del Doctor Grinberg,The Secret of Dr. Grinberg,640028,[99],2022-09-01,9.066,7.2,6,es,False
2833,Kids Are Growing Up: A Story About a Kid Named Laroi,Kids Are Growing Up: A Story About a Kid Named Laroi,1247793,"[99, 10402]",2024-02-29,4.867,5.5,2,en,False
2834,They Made Me a Fugitive,They Made Me a Fugitive,49334,"[18, 53, 80]",1947-06-24,9.05,6.7,51,en,False
2835,Les plus belles années d'une vie,The Best Years of a Life,582887,"[18, 10749, 35]",2019-05-22,5.828,6.6,95,fr,False
2836,Body Bags,Body Bags,31578,"[27, 35, 10770]",1993-08-08,9.048,6.1,321,en,False
2837,70 Binladens,70 Big Ones,551499,"[80, 28]",2019-03-08,9.038,5.699,78,es,False
2838,Hint of Love,Hint of Love,725989,"[10749, 35, 10770]",2020-07-04,9.036,6.7,25,en,False
2839,If Looks Could Kill,If Looks Could Kill,435478,"[53, 18, 10770]",2016-12-31,9.027,5.2,9,en,False
2840,Les Survivants,White Paradise,1002645,"[53, 28, 18]",2023-01-04,9.026,6.6,56,fr,False
2841,Keeper of the Flame,Keeper of the Flame,33034,"[18, 9648]",1943-04-01,4.328,6.6,37,en,False
2842,The Lady of Heaven,The Lady of Heaven,748618,"[36, 18, 28]",2021-12-10,9.024,6.4,18,en,False
2843,"Hilfe, ich hab meine Lehrerin geschrumpft","Help, I Shrunk My Teacher",365961,"[35, 10751, 14]",2015-12-17,9.016,5.6,70,de,False
2844,Rohtenburg,Grimm Love,9639,"[18, 27, 80]",2006-08-27,6.997,4.849,76,de,False
2845,Io sono Li,Shun Li and the Poet,75562,[18],2011-09-23,8.991,7.1,62,it,False
2846,El Lobo,Wolf,36610,"[53, 36]",2004-11-05,6.782,6.4,69,es,False
2847,Braid,Braid,510284,"[53, 27, 9648]",2019-01-10,6.218,5.8,151,en,False
2848,Southside with You,Southside with You,310888,"[10749, 18]",2016-08-26,6.465,5.7,187,en,False
2849,Frères ennemis,Close Enemies,484901,"[18, 53]",2018-10-03,6.218,5.938,186,fr,False
2850,Lifemark,Lifemark,975407,[18],2022-09-09,5.605,7.741,29,en,False
2851,Extremity,Extremity,521509,[27],2018-09-17,8.914,5.4,76,en,False
2852,The Hamiltons,The Hamiltons,15495,"[18, 27, 53]",2006-11-19,6.455,5.0,177,en,False
2853,The Protector,The Protector,957042,"[53, 14]",2022-07-28,3.809,5.0,9,en,False
2854,Beta Test,Beta Test,401123,"[53, 28, 878]",2016-07-22,5.457,5.3,188,en,False
2855,Life,Life,300153,[18],2015-09-09,6.206,6.0,342,en,False
2856,Summer Camp,Summer Camp,306966,[27],2016-03-18,5.206,5.6,176,en,False
2857,American Visa,American Visa,189428,"[10749, 80, 18]",2005-10-04,8.87,6.8,25,es,False
2858,Rams,Rams,659994,"[18, 35]",2020-10-15,6.432,6.4,74,en,False
2859,Dance of the Dead,Dance of the Dead,13094,"[35, 27]",2008-10-14,4.95,5.8,200,en,False
2860,Love Sarah,Love Sarah,664035,[18],2020-07-02,7.039,6.3,61,en,False
2861,भूतनाथ,Bhoothnath,15974,"[10751, 35]",2008-05-09,7.2,6.1,103,hi,False
2862,The Stupids,The Stupids,16299,"[35, 10751]",1996-08-08,8.268,4.7,69,en,False
2863,Berbalas Kejam,Innocent Vengeance,1076526,[53],2023-02-16,8.841,5.8,5,id,False
2864,The Returned,The Returned,227094,"[27, 53, 18]",2013-11-15,8.841,6.0,206,en,False
2865,The League of Gentlemen,The League of Gentlemen,46724,"[35, 80]",1960-04-15,7.338,7.1,88,en,False
2866,De Reünie,Silent Fear,338006,"[53, 18]",2015-07-16,8.824,4.5,19,nl,False
2867,Return from the River Kwai,Return from the River Kwai,59487,[10752],1989-04-07,8.82,5.0,26,en,False
2868,7 cajas,7 Boxes,127847,"[28, 53]",2012-08-10,6.697,6.7,120,es,False
2869,La stranezza,Strangeness,930921,"[35, 36, 18]",2022-10-27,5.72,6.9,313,it,False
2870,Pitchfork,Pitchfork,422471,[27],2016-09-23,8.806,3.8,36,en,False
2871,Une confession,Une confession,1082850,"[80, 18, 53, 10770]",2023-02-04,8.799,5.3,14,fr,False
2872,Divorce Club,Divorce Club,665488,[35],2020-07-14,6.704,5.8,232,fr,False
2873,Chamboultout,No Filter,574861,[35],2019-04-03,5.201,6.1,297,fr,False
2874,Братство,Leaving Afghanistan,512954,"[18, 28, 10752]",2019-05-10,6.031,6.6,86,ru,False
2875,馬永貞,The Boxer from Shantung,50569,"[28, 80, 18]",1972-02-11,8.791,6.6,37,zh,False
2876,1944,1944,321303,"[10752, 18]",2015-02-20,5.196,6.9,106,et,False
2877,Never Kiss a Man in a Christmas Sweater,Never Kiss a Man in a Christmas Sweater,746034,"[10749, 35]",2020-11-07,8.777,6.6,46,en,False
2878,Rain Fall,Rain Fall,27944,"[53, 28, 12]",2009-04-24,8.771,4.7,24,ja,False
2879,Inmersión,Immersion,842725,[53],2022-09-29,3.758,7.6,16,es,False
2880,L'Étudiante et Monsieur Henri,The Student and Mister Henri,360638,"[18, 35]",2015-10-07,8.765,6.7,370,fr,False
2881,Sin rodeos,Empowered,505015,[35],2018-03-02,6.946,5.9,128,es,False
2882,Lola vers la mer,Lola and the Sea,617299,[18],2019-12-11,8.756,6.5,60,fr,False
2883,Drakulics Elvtárs,Comrade Drakulich,619925,[35],2019-10-31,8.751,5.6,37,hu,False
2884,The Propaganda Game,The Propaganda Game,359746,[99],2015-10-03,8.751,7.0,136,es,False
2885,Better Living Through Chemistry,Better Living Through Chemistry,157099,"[18, 35]",2014-03-14,6.942,5.9,272,en,False
2886,돼지의 왕,The King of Pigs,91088,"[16, 53, 18]",2011-11-03,8.751,6.1,72,ko,False
2887,MR 73,The Last Deadly Mission,14765,"[80, 18, 53, 9648]",2008-03-12,5.69,6.4,220,fr,False
2888,Fast & Furious,Fast & Furious,13804,"[28, 80, 18, 53]",2009-04-02,7.794,6.683,7157,en,False
2889,The Aviator,The Aviator,73462,"[18, 12, 10749]",1985-03-01,8.747,5.6,32,en,False
2890,Cuidado con lo que deseas,Cuidado con lo que deseas,893164,"[10751, 14, 35]",2021-11-12,8.746,4.5,22,es,False
2891,Bliss,Bliss,586586,[27],2019-09-27,6.696,5.8,175,en,False
2892,42nd Street,42nd Street,3062,"[35, 18, 10749]",1933-03-11,6.187,6.9,176,en,False
2893,Papa ou maman,Daddy or Mommy,319341,[35],2015-02-04,5.189,6.1,1021,fr,False
2894,The Saint of Fort Washington,The Saint of Fort Washington,56583,[18],1993-11-03,4.515,6.5,36,en,False
2895,刺馬,Blood Brothers,64363,"[28, 18]",1973-02-24,7.452,6.2,34,zh,False
2896,సై రా నరసింహ రెడ్డి,Sye Raa Narasimha Reddy,496495,"[18, 36, 10752]",2019-09-27,8.695,6.2,30,te,False
2897,Christmas at Pemberley Manor,Christmas at Pemberley Manor,549301,"[10749, 10770]",2018-10-27,8.691,6.4,81,en,False
2898,El verano que vivimos,El verano que vivimos,588656,"[18, 10749]",2020-12-04,5.563,7.184,79,es,False
2899,L'économie du couple,After Love,377278,[18],2016-06-08,5.935,6.1,115,fr,False
2900,Le Monde est à toi,The World Is Yours,504603,"[35, 80]",2018-08-15,8.663,6.8,412,fr,False
2901,The Look of Love,The Look of Love,158914,"[35, 18]",2013-04-26,7.431,5.6,110,en,False
2902,Shepherds and Butchers,Shepherds and Butchers,382883,[18],2017-05-12,6.313,6.31,71,en,False
2903,Presque,Beautiful Minds,757999,"[35, 18]",2022-01-19,8.653,7.3,138,fr,False
2904,The Monster Club,The Monster Club,39578,"[27, 35]",1981-04-11,7.927,5.9,102,en,False
2905,Daddy Cool,Daddy Cool,452188,[35],2017-11-01,7.433,6.0,205,fr,False
2906,Фиксики: Большой секрет,The Fixies: Top Secret,483165,"[35, 10751, 16, 12]",2017-10-28,8.391,6.895,57,ru,False
2907,The Amaranth,The Amaranth,666265,"[18, 9648, 53, 878]",2018-10-26,7.391,4.9,7,en,False
2908,Arsenal,Arsenal,388202,"[53, 80]",2017-01-13,7.679,4.4,132,en,False
2909,Jack Falls,Jack Falls,59951,[80],2011-03-21,8.603,4.6,26,en,False
2910,Diablo. Wyścig o wszystko,Diablo: The Utimate Race,568637,[28],2019-01-18,4.889,5.061,57,pl,False
2911,"Sleep, My Love","Sleep, My Love",74525,"[53, 9648, 18]",1948-02-18,8.596,6.3,45,en,False
2912,Best of the Best 2,Best of the Best 2,32049,"[28, 53, 80, 18]",1993-03-05,8.592,5.8,143,en,False
2913,Fast Company,Fast Company,38493,"[18, 28]",1979-03-18,8.59,5.0,68,en,False
2914,The Roads Not Taken,The Roads Not Taken,567714,[18],2020-03-13,6.49,5.6,77,en,False
2915,Something Big,Something Big,196784,"[37, 35]",1971-11-19,8.585,5.1,17,en,False
2916,303,303,493900,"[10749, 18, 35]",2018-12-06,6.678,7.4,125,de,False
2917,Die Vampirschwestern,Vampire Sisters,151478,"[10751, 14]",2012-12-24,8.461,6.7,133,de,False
2918,Casi fiel,Casi fiel,621214,[35],2019-05-10,8.581,9.0,4,es,False
2919,दुर्गमती - एक कल्पना,Durgamati: The Myth,702550,"[27, 53]",2020-12-11,8.575,5.9,10,hi,False
2920,Lo dejo cuando quiera,I Can Quit Whenever I Want,574370,[35],2019-04-12,7.176,6.249,167,es,False
2921,Grizzly Rage,Grizzly Rage,30641,"[53, 27, 10770, 28, 12]",2007-06-07,4.4,4.0,41,en,False
2922,The Winter Lake,The Winter Lake,655080,"[53, 18]",2020-10-01,6.119,5.01,48,en,False
2923,The Mummy's Shroud,The Mummy's Shroud,39262,[27],1967-03-15,7.167,5.5,50,en,False
2924,¡Salta!,Jump!,1109146,"[35, 10751, 878, 18]",2023-09-01,7.411,7.1,40,es,False
2925,Gundala,Gundala,516700,"[28, 12, 878, 18]",2019-08-29,8.527,6.2,312,id,False
2926,மகான்,Mahaan,804337,"[80, 28, 18]",2022-02-10,4.773,6.7,28,ta,False
2927,La femme du Vème,The Woman in the Fifth,82501,"[18, 9648, 53]",2011-09-11,6.326,5.1,97,fr,False
2928,Свидетели Путина,Putin's Witnesses,527251,"[99, 36]",2018-11-08,8.525,6.3,28,ru,False
2929,Tisdagsklubben,Tuesday Club,779812,"[18, 35]",2022-03-04,4.042,5.8,12,sv,False
2930,Le Mystère Henri Pick,The Mystery of Henri Pick,566454,"[18, 35]",2019-03-06,8.169,6.457,439,fr,False
2931,La Peau de chagrin,The Skin of Sorrow,273279,"[18, 10770]",2010-09-22,8.505,6.8,15,fr,False
2932,The Man Who Watched Trains Go By,The Man Who Watched Trains Go By,37340,"[80, 18]",1952-12-01,8.505,6.0,21,en,False
2933,Krampus: The Christmas Devil,Krampus: The Christmas Devil,248561,"[27, 28, 53]",2013-08-17,8.502,4.0,96,en,False
2934,WΔZ,WΔZ,15069,"[80, 18, 27, 53]",2007-05-19,5.412,5.5,182,en,False
2935,Jönssonligan - Den perfekta stöten,The Master Plan,308160,"[80, 28, 35, 12]",2015-01-16,4.813,5.7,55,sv,False
2936,האופה מברלין,The Cakemaker,464825,[18],2017-12-28,5.916,7.0,116,he,False
2937,The Fifth Floor,The Fifth Floor,84183,[27],1978-11-15,4.179,4.5,9,en,False
2938,Perdidos,Adrift,447076,"[12, 18, 53]",2017-05-18,7.014,4.1,45,pt,False
2939,Bingo Hell,Bingo Hell,802226,"[53, 27]",2021-10-01,6.675,4.728,114,en,False
2940,Valentín,Valentin,30125,"[10749, 18, 35]",2002-09-29,8.158,7.3,101,es,False
2941,Frostbiten,Frostbitten,13319,"[27, 35]",2006-02-24,4.767,5.1,62,sv,False
2942,மாவீரன்,Maaveeran,987895,"[18, 28]",2023-07-14,4.037,7.0,28,ta,False
2943,Populaire,Populaire,136403,"[35, 10749]",2012-11-27,5.908,6.7,548,fr,False
2944,Mind Games - The Experiment,Mind Games - The Experiment,1076152,[99],2023-01-19,8.439,3.8,5,en,False
