,original_name,name,id,genre_ids,first_air_date,popularity,vote_average,vote_count,original_language,adult
1034,归途,Way Back,252612,[99],2024-04-02,0.459,0.0,0,zh,False
1035,Hello Kitty & Friends - Let's Learn Together,Hello Kitty & Friends - Let's Learn Together,218893,[],2017-01-01,0.453,7.7,3,en,False
1036,Amor Brujo,Amor Brujo,219078,[],2022-08-17,0.451,0.0,0,en,False
1037,The Three Drinkers in Cognac,The Three Drinkers in Cognac,227185,[],2023-05-17,0.448,0.0,0,en,False
1038,Strange Events,Strange Events,102771,[9648],2017-09-19,0.437,1.5,2,en,False
1039,바다 탐험대 옥토넛 캐릭터 그리기,바다 탐험대 옥토넛 캐릭터 그리기,254730,[10762],2020-08-06,0.413,0.0,0,ko,False
1040,Dahab Ghali,Dahab Ghali,258619,[],2024-03-06,0.398,0.0,0,ar,False
1041,Only see great,Only see great,110598,[99],2020-09-27,0.393,3.5,2,fr,False
1042,BARBAPAPA und Familie,BARBAPAPA und Familie,218371,[16],2020-09-21,0.386,9.0,1,de,False
1043,Truck Games,Truck Games,113310,[],2018-10-13,0.385,6.0,2,pt,False
1044,Mafalda,Mafalda,134243,"[16, 35, 10751]",1973-10-01,0.364,3.8,2,es,False
1045,Royal Enchantimals: Royals Enchantment Ceremony,Royal Enchantimals: Royals Enchantment Ceremony,207540,[10762],2022-04-01,0.361,2.0,1,en,False
1046,Monster Town - Cidade do caminhão monstro,Monster Town - Cidade do caminhão monstro,125939,[],2020-01-01,0.356,6.0,2,pt,False
1047,Hunters,Hunters,126679,[],2021-05-30,0.351,2.0,1,en,False
1048,Huesca: Más alla de un Sueño,Huesca: Más alla de un Sueño,94274,[99],2018-02-07,0.346,5.7,3,es,False
1049,Super Truck the Transformer - Super Camion,Super Truck the Transformer - Super Camion,125790,[],2021-01-01,0.341,2.0,1,pt,False
1050,Aviones de combate,Aviones de combate,79873,[99],2004-01-11,0.339,2.0,1,es,False
1051,Increditales,Increditales,157610,[],2019-03-13,0.336,7.0,1,en,False
1052,Car Patrol of Car City,Car Patrol of Car City,225455,"[10762, 10751, 16]",,0.33,10.0,1,es,False
1053,La cocina de ¡HOLA!,La cocina de ¡HOLA!,118016,[],2020-01-01,0.318,6.5,4,es,False
1054,超级飞侠(2020),超级飞侠(2020),257605,[],,0.306,0.0,0,zh,False
1055,Escena en blanco y negro,Escena en blanco y negro,114749,[99],2020-12-15,0.298,0.0,0,es,False
1056,Lea And Pop,Lea And Pop,255528,"[16, 10762]",2022-01-01,0.27,0.0,0,en,False
1057,Héroes de la republica,Héroes de la republica,111567,[99],2010-09-08,0.266,2.0,1,es,False
1058,Capelito,Capelito,71522,"[16, 10762]",,0.256,0.0,0,xx,False
1059,El conquistador del Aconcagua,El conquistador del Aconcagua,238278,[10764],2010-03-09,0.252,0.0,0,es,False
1060,Dino the Dinosaur,Dino the Dinosaur,95622,[10762],2016-07-02,0.232,2.0,1,en,False
1061,Otra Mirada,Otra Mirada,228676,[],2023-06-16,0.23,0.0,0,en,False
1062,Perfectos desconocídos,Perfectos desconocídos,254032,[],,0.22,0.0,0,es,False
1063,Moto Nómada,Moto Nómada,220031,[99],2018-04-30,0.217,5.5,2,es,False
1064,Obras maestras de la pintura universal,Obras maestras de la pintura universal,72466,[99],2015-10-15,0.214,3.0,1,es,False
1065,20 Preguntas a...,20 Preguntas a...,138960,[],2020-08-11,0.201,6.2,4,en,False
1066,Las Grandes Batallas de la Guerra Civil Española,Las Grandes Batallas de la Guerra Civil Española,88609,[99],2012-01-01,0.199,5.0,2,es,False
1067,Amber the Ambulance,Amber the Ambulance,237476,[16],2017-09-06,0.192,0.0,0,en,False
1068,Pinypon Action,Pinypon Action,202168,[],2019-04-13,0.19,2.0,1,es,False
1069,KiiYii,KiiYii,218998,[16],2017-04-19,0.173,0.0,0,en,False
1070,Babies in Car City,Babies in Car City,112208,[],2018-01-31,0.17,2.0,1,es,False
1071,Par avion,Par avion,132570,[99],2013-04-15,0.149,0.0,0,fr,False
1072,El taller de pintura de Tom,Tom’s Paint Shop,112204,"[10762, 16]",2020-10-05,0.14,2.0,1,es,False
1073,El armario de...,El armario de...,119501,[],2019-01-01,0.132,7.0,2,es,False
1074,Alejandro Sanz: #Lagira de #eldisco,Alejandro Sanz: #Lagira de #eldisco,111151,[],2019-12-06,0.123,10.0,1,es,False
1075,Guns That Changed The Game,Guns That Changed The Game,203564,[99],2021-08-08,0.116,0.0,0,en,False
1076,Creadores,Creadores,153214,[],2021-12-03,0.113,6.0,1,es,False
1077,Tom der Abschleppwagen,Tom der Abschleppwagen,68847,[],2016-08-01,0.094,2.0,1,de,False
1078,IncrediTales,IncrediTales,226965,[],2022-02-23,0.079,2.0,1,es,False
1079,Bardzo przygodowe podróże Kulfona,Bardzo przygodowe podróże Kulfona,99288,"[10762, 16]",1997-06-12,0.074,5.0,2,pl,False
1080,La historia de la iglesia católica,La historia de la iglesia católica,120626,[],2017-06-15,0.06,2.0,1,es,False
1081,Fast Lap,Fast Lap,120103,[],2017-12-15,0.048,2.0,1,no,False
1082,No Easy Days,No Easy Days,206998,[],2018-09-20,0.044,0.0,0,nl,False
1083,Enchantimals City Tails Main Street,Enchantimals City Tails Main Street,251446,[],2023-03-03,0.041,0.0,0,en,False
1084,Productores con Estrella,Productores con Estrella,154753,[],2021-09-14,0.021,0.0,0,es,False
1085,Secrets of the Magna Carta,Secrets of the Magna Carta,131839,[99],2017-12-15,0.009,0.0,0,en,False
1086,巴巴爸爸之科学故事,巴巴爸爸之科学故事,273471,[10762],,0.006,0.0,0,fr,False
1087,Chyornyy Tsvetok,Chyornyy Tsvetok,234673,[],2016-04-22,0.006,0.0,0,pt,False
1088,Saturday Club,Saturday Club,5531,[],,0.001,0.0,0,en,False
